89141:
 num     #instances         #bytes  class name (module)
13144:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemSlotDisplay$$Lambda/0x0000100001ca14a0
13145:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemSlotDisplay$$Lambda/0x0000100001ca16e8
13146:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemSlotDisplay$$Lambda/0x0000100001ca1930
13147:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemSlotDisplay$$Lambda/0x0000100001ca1b78
13148:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemSlotDisplay$$Lambda/0x0000100001ca1dc0
13149:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemStackSlotDisplay$$Lambda/0x0000100001ca2268
13150:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemStackSlotDisplay$$Lambda/0x0000100001ca24b0
13151:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemStackSlotDisplay$$Lambda/0x0000100001ca26f8
13152:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemStackSlotDisplay$$Lambda/0x0000100001ca2940
13153:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$ItemStackSlotDisplay$$Lambda/0x0000100001ca2b88
13154:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca0268
13155:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca04b0
13156:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca06f8
13157:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca0940
13158:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca0b78
13159:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca0dc0
13160:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$OnlyWithComponent$$Lambda/0x0000100001ca1008
13161:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca54e0
13162:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca5728
13163:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca5970
13164:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca5bb8
13165:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca5e00
13166:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca6048
13167:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca6290
13168:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca64d8
13169:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$SmithingTrimDemoSlotDisplay$$Lambda/0x0000100001ca6720
13170:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$TagSlotDisplay$$Lambda/0x0000100001ca3038
13171:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$TagSlotDisplay$$Lambda/0x0000100001ca3280
13172:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$TagSlotDisplay$$Lambda/0x0000100001ca34c8
13173:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$TagSlotDisplay$$Lambda/0x0000100001ca3ba8
13174:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$TagSlotDisplay$$Lambda/0x0000100001ca3df0
13175:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithAnyPotion$$Lambda/0x0000100001c9c400
13176:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithAnyPotion$$Lambda/0x0000100001c9c800
13177:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithAnyPotion$$Lambda/0x0000100001c9ca48
13178:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithAnyPotion$$Lambda/0x0000100001c9cc90
13179:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithAnyPotion$$Lambda/0x0000100001c9dbf8
13180:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca6bc8
13181:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca6e10
13182:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca7058
13183:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca72a0
13184:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca74d8
13185:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca7720
13186:             1             16  net.minecraft.world.item.crafting.display.SlotDisplay$WithRemainder$$Lambda/0x0000100001ca7968
13187:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9d000
13188:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9d248
13189:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9e498
13190:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9e6e0
13191:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9e928
13192:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9eb70
13193:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9edb8
13194:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9f000
13195:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9f248
13196:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9f4b0
13197:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9f6f8
13198:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9f940
13199:             1             16  net.minecraft.world.item.crafting.display.SmithingRecipeDisplay$$Lambda/0x0000100001c9fb88
13200:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9abe0
13201:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9ae28
13202:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9b070
13203:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9b2b8
13204:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9b500
13205:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9b748
13206:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9b990
13207:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9bbd8
13208:             1             16  net.minecraft.world.item.crafting.display.StonecutterRecipeDisplay$$Lambda/0x0000100001c9e000
13209:             1             16  net.minecraft.world.item.enchantment.ConditionalEffect$$Lambda/0x0000100001673d40
13210:             1             16  net.minecraft.world.item.enchantment.ConditionalEffect$$Lambda/0x0000100001676ac8
13211:             1             16  net.minecraft.world.item.enchantment.ConditionalEffect$$Lambda/0x0000100001676d10
13212:             1             16  net.minecraft.world.item.enchantment.Enchantable$$Lambda/0x00001000016b5000
13213:             1             16  net.minecraft.world.item.enchantment.Enchantable$$Lambda/0x00001000016b5248
13214:             1             16  net.minecraft.world.item.enchantment.Enchantable$$Lambda/0x00001000016b7760
13215:             1             16  net.minecraft.world.item.enchantment.Enchantable$$Lambda/0x00001000016b79a8
13216:             1             16  net.minecraft.world.item.enchantment.Enchantable$$Lambda/0x00001000016b7bf0
13217:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x000010000166b410
13218:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x000010000166b658
13219:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x0000100001671ad0
13220:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x0000100001672950
13221:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x0000100001685980
13222:             1             16  net.minecraft.world.item.enchantment.Enchantment$$Lambda/0x0000100001685bc8
13223:             1             16  net.minecraft.world.item.enchantment.Enchantment$Cost$$Lambda/0x000010000166dba8
13224:             1             16  net.minecraft.world.item.enchantment.Enchantment$Cost$$Lambda/0x000010000166ddf0
13225:             1             16  net.minecraft.world.item.enchantment.Enchantment$Cost$$Lambda/0x000010000166e038
13226:             1             16  net.minecraft.world.item.enchantment.Enchantment$Cost$$Lambda/0x000010000166e280
13227:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166bab8
13228:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166d078
13229:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166d2c0
13230:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166d508
13231:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166d750
13232:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166e4b8
13233:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166e700
13234:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x000010000166e948
13235:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x0000100001670f88
13236:             1             16  net.minecraft.world.item.enchantment.Enchantment$EnchantmentDefinition$$Lambda/0x00001000016715f0
13237:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x0000100001672b98
13238:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x0000100001673008
13239:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x000010000167a5d0
13240:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x000010000167aa40
13241:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x000010000167aca0
13242:             1             16  net.minecraft.world.item.enchantment.EnchantmentEffectComponents$$Lambda/0x000010000167af00
